timestamp,temperatura,umidade_ar,umidade_solo1,umidade_solo2,umidade_solo3,umidade_solo4,chuva,intensidade_chuva
2025-11-29 01:42:56,26.60,79.60,63,45,58,100,0,0
2025-11-29 01:42:56,26.60,79.60,63,45,58,100,0,0
2025-11-29 01:42:57,26.60,79.60,63,45,58,100,0,0
2025-11-29 01:42:57,26.60,79.60,63,45,58,100,0,0
2025-11-29 01:42:57,26.60,79.60,63,46,58,100,0,0
2025-11-29 01:42:57,26.60,79.60,63,46,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,46,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,46,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:58,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:42:59,26.60,79.50,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:00,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:01,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,57,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:02,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:03,26.60,79.40,63,45,58,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,58,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,58,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,57,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,57,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,57,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,57,100,0,0
2025-11-29 01:43:03,26.60,79.40,62,45,57,100,0,0
2025-11-29 01:43:04,26.60,79.30,62,45,57,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,45,57,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,46,57,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,46,59,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,46,59,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,46,59,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,46,59,100,0,0
2025-11-29 01:43:04,26.60,79.30,63,46,59,100,0,0
2025-11-29 01:43:05,26.60,79.30,63,46,59,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,46,59,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,45,59,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,45,57,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,45,57,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,45,57,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,45,57,100,0,0
2025-11-29 01:43:05,26.60,79.30,62,45,57,100,0,0
2025-11-29 01:43:06,26.60,79.20,62,45,57,100,0,0
2025-11-29 01:43:06,26.60,79.20,63,45,57,100,0,0
2025-11-29 01:43:06,26.60,79.20,63,45,57,100,0,0
2025-11-29 01:43:06,26.60,79.20,63,45,58,100,0,0
2025-11-29 01:43:06,26.60,79.20,63,45,58,100,0,0
2025-11-29 01:43:06,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:06,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:06,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:07,26.70,79.20,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:08,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:09,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:10,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:11,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:12,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,46,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:13,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:14,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,57,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:15,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:16,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:16,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:16,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:16,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:16,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:16,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:17,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:18,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:19,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:20,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,46,58,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:21,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,59,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:22,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,63,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:23,26.70,79.00,62,45,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,62,45,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:24,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:25,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,46,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:26,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:27,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,44,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:28,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:29,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:29,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:29,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:29,26.70,78.90,63,45,58,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,45,58,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,46,58,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,46,59,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,46,59,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,46,59,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,46,59,100,0,0
2025-11-29 01:43:30,26.70,79.10,63,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,63,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:31,26.70,79.10,64,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,64,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:32,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:33,26.70,79.20,63,46,59,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:34,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,60,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:35,26.70,79.30,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:36,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,59,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,58,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,58,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,58,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,58,100,0,0
2025-11-29 01:43:37,26.70,79.40,63,46,58,100,0,0
2025-11-29 01:43:38,26.70,79.50,63,46,58,100,0,0
2025-11-29 01:43:38,26.70,79.50,65,46,58,100,0,0
2025-11-29 01:43:38,26.70,79.50,65,47,58,100,0,0
2025-11-29 01:43:38,26.70,79.50,65,47,60,100,0,0
2025-11-29 01:43:38,26.70,79.50,65,47,60,100,0,0
2025-11-29 01:43:38,26.80,79.50,65,47,60,100,0,0
2025-11-29 01:43:38,26.80,79.50,65,47,60,100,0,0
2025-11-29 01:43:38,26.80,79.50,65,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,65,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:39,26.80,79.50,64,47,60,100,0,0
2025-11-29 01:43:40,26.80,79.40,64,47,60,100,0,0
2025-11-29 01:43:40,26.80,79.40,64,47,60,100,0,0
2025-11-29 01:43:40,26.80,79.40,64,47,60,100,0,0
2025-11-29 01:43:40,26.80,79.40,64,47,59,100,0,0
2025-11-29 01:43:40,26.80,79.40,64,47,59,100,0,0
2025-11-29 01:43:40,26.70,79.40,64,47,59,100,0,0
2025-11-29 01:43:40,26.70,79.40,64,47,59,100,0,0
2025-11-29 01:43:40,26.70,79.40,64,47,59,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,59,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,59,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,59,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,60,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,60,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,60,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,60,100,0,0
2025-11-29 01:43:41,26.70,79.40,64,47,60,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,60,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,60,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,60,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:42,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
2025-11-29 01:43:43,26.70,79.30,64,47,59,100,0,0
